cid,text,stance
450068944457093,"Bruce had never even read a grant application before he applied for a grant for a city rooftop solar array. It ended in a check for $105,000 and 102 new solar panels. Now, this Georgia resident continues to work for a brighter, healthier world. 🌎 Will you join him?,Bruce had never even read a grant application before he applied for a grant for a city rooftop solar array. It ended in a check for $105,000 and 102 new solar panels. Now, this Georgia resident continues to work for a brighter, healthier world. 🌎 Will you join him?,Bruce had never even read a grant application before he applied for a grant for a city rooftop solar array. It ended in a check for $105,000 and 102 new solar panels. Now, this Georgia resident continues to work for a brighter, healthier world. 🌎 Will you join him?,Bruce had never even read a grant application before he applied for a grant for a city rooftop solar array. It ended in a check for $105,000 and 102 new solar panels. Now, this Georgia resident continues to work for a brighter, healthier world. 🌎 Will you join him?",Pro-Climate
400664419169925,"When you work at the BMO Climate Institute, there’s really only one type of month.🌎,When you work at the BMO Climate Institute, there’s really only one type of month.🌎",Pro-Climate
1365980318016769,"Register for the FREE Soil Health Academy webinar by visiting go.osu.edu/soilacademy

We will be live from 9 a.m. to Noon Eastern on Thursday, June 26, 2025, or register now and watch the recording afterward on your schedule! 

Hear from experts from The Ohio State University, Tennessee State University, and the University of Vermont as they present on the following topics: Health Soil and Healthy Food; Soil Biology Implications for Soil Health; Making Soil Health Practical Across Regions; Management Practices and Soil Health; Soil Health Analysis; AI for Soil Health Interpretation & Management Strategies; and Actionable Soil Health Assessment: From Research to the Real World (topics subject to change).",Pro-Climate
3811679945827140,"Smash My Trash adds value to businesses across the country by eliminating unnecessary hauls, lowering waste spend, and improving your carbon footprint. 🌎 💪 💰",Pro-Climate
1360175144900147,"As a Global Ministries EarthKeeper, you can lead creation care projects in your community, like:
🌱 Creating a community garden with healthy, locally-sourced foods.
☀️ Advocating for and implementing renewable energy practices.
🤲 Addressing environmental justice needs.

Apply before March 14 to be eligible to attend the next online training in May: https://umcmission.org/EarthKeepers/

#BeUMC",Pro-Climate
1253126846326189,"Hi my name is Josh Lucas and I'm proud to announce that I'm running to be the next Mayor of Fort Worth—From the perspective of someone who was born and raised in Fort Worth we are a world class city, but we don't have world class leadership.  I’m an uncle, a Democrat, and someone deeply committed to protecting our democracy and our community from the rising tide of right-wing extremism.Fort Worth is now the 11th largest city in the U.S. and the seat of Tarrant County. It’s time we start leading with compassion, equity, and a vision for progress.

As your mayor, I’ll fight to attract businesses that create real jobs with fair wages and benefits for our residents. But economic growth means little if we ignore the systemic issues harming our community. Since 2017, our county jail—just across the street from Tarrant County Community College—has reported 69 deaths while in custody, this is unacceptable. As your mayor I’ll advocate for a Mental Health Crisis Emergency Center as part of a robust jail diversion program, ensuring that vulnerable people are treated with care, not locked away indefinitely. 

We’ll also invest in our youth by reforming our Juvenile Justice system, centering programs around Fort Worth’s rich cultural arts. Every child deserves opportunities for growth, creativity, and success—regardless of their zip code or family income. And let’s not forget the basics: fixing potholes, improving public transit, and building sustainable infrastructure. These aren’t partisan issues—they’re about serving our community effectively. 

Democratic leadership means prioritizing people over profits, equity over exclusion, and progress over stagnation. When we lift up the most vulnerable among us, we create a stronger, more united Fort Worth.

Together, we can build a city that reflects our shared values—a city where everyone has the chance to thrive, and y'all really means all.",Pro-Climate
840872504303035,"Do you have any concerns regarding illegal dumping to streets, alleys, storm drains, dams, basins, levees and/or channels? Protect our beautiful San Bernardino County by reporting any of these polluting actions. ❎🗑

Cmplete our online form: 
https://sbcountystormwater.org/get-involved/report-pollution-problems/

#sbcountystormwater #stormwaterpollution #protectourwaterways #SanBernardinoCounty #SanBernardino",Pro-Climate
3812488955684642,"Recently, we had the pleasure of spending the day with Wendie Malick; actress, lifelong environmentalist, animal lover and ClientEarth supporter.  
 
At her home in California, she told us about her love for nature and why she thinks it's so important to protect our planet from corporate polluters. Read more >> https://brnw.ch/21wPFCP",Pro-Climate
469628945697536,Rep. Clarke knows that cleaner trucks and cars mean massive climate progress and life-saving relief for low-income individuals and communities of color. Send a letter thanking her and urging her to keep fighting to stop Big Oil from undermining climate action!,Pro-Climate
777768261263092,"Mongolia’s herders face rising climate risks.  

Watch how we are working with partners and the government of Mongolia in solving complex challenges in the country.",Pro-Climate
7622248237872307,"Prevention is better than the cure. And, when it comes to fighting climate change, it’s also cheaper. If we do nothing to slow warming, climate change is projected to cost $38 trillion a year. Here’s what we should do instead.",Pro-Climate
628471413684940,"Big Oil created the climate crisis—and now they’re trying to leave New Jersey taxpayers to clean up their mess.

It's not right. New Jersey has the chance to make history and hold corporate polluters accountable for the billions of dollars in damage they caused to our communities, our health, and our environment.

But Big Oil has deep pockets and lobbyists trying to block us at every turn.

We need thousands of New Jersey residents to stand up and demand: Make Polluters Pay.

🌎 Will you join us? Sign up today to be part of the fight.",Pro-Climate
974919897742327,"☎️ ACTION ALERT ☎️
The California legislature will vote on the climate bond in TWO days and these Assemblymembers are still undecided. We need investments in clean drinking water, sustainable agriculture, and wildfire readiness. Your phone call could help us get there!
After you've called, leave a comment to let us know how it went! 👇",Pro-Climate
859207742868961,U.S. Department of the Interior – Stop the destruction of our cultural homelands. Learn more at the link in our bio.,Pro-Climate
1601816304019968,"Arizona’s renewable energy boom is driven by #SolarEnergy, creating over 22,000 jobs and generating $7.3 billion each year!💡☀️ With #SunZia and other #RenewableEnergy projects leading the way, Arizona is proving to be the go-to state for businesses seeking cost-effective and #ReliableEnergy solutions!
https://azcapitoltimes.com/news/2024/08/29/arizona-is-a-magnet-for-renewable-energy-investment/

#RenewArizona #Arizona #JobGrowth #PowerlineJobs #JobsOnTheLine #TransmissionJobs #TransmittingJobs #GridJobs #GridReliance #MoreGridGood #RTONow #RegionalGrid #GridTogether #EnergyIndependence #GrowTheGrid",Pro-Climate
792995399662061,"Two solar companies are now the go-to suppliers for federal energy projects. 

Thanks to the Clean Energy Plan, the government is able to maximize its use of sustainable products and pave the way for America's clean energy future.",Pro-Climate
1713604416061028,A locally controlled GRU (Gainesville Regional Utilities) can address both climate change and energy equity. Vote YES for local public utilities – to ensure that we can prioritize what's best of Gainesville and not what's best for Tallahassee.,Pro-Climate
24730295513274045,"Before saying yes to wind energy, Patti Shinn did her homework.🧐📚She discovered how a nearby township saw boosts in property values and community benefits.🏘️ Check out what she discovered:",Pro-Climate
1627168004877751,Phillip Schoenberg: Advocating for clean energy and strong community ties. Vote for progress!,Pro-Climate
