cid,text,claim,stance,cluster_id,cluster_prob
1395824654801081,"In York, Voith Hydro isn’t just a company. It’s been the backbone of employment in the community for generations. But recently, many jobs were at risk. That changed when federal clean energy funding found its way to Voith. With federal Clean Energy Tax Credits, Voith will save nearly $6 Million and reinvest in new machinery — keeping family-sustaining jobs in York. 🙌 Watch Voith’s story to meet Carl, Amy, and Jason — three of the hundreds of Voith employees whose jobs are now better-protected thanks to federal funding.,In York, Voith Hydro isn’t just a company. It’s been the backbone of employment in the community for generations. But recently, many jobs were at risk. That changed when federal clean energy funding found its way to Voith. With federal Clean Energy Tax Credits, Voith will save nearly $6 Million and reinvest in new machinery — keeping family-sustaining jobs in York. 🙌 Watch Voith’s story to meet Carl, Amy, and Jason — three of the hundreds of Voith employees whose jobs are now better-protected thanks to federal funding.,In York, Voith Hydro isn’t just a company. It’s been the backbone of employment in the community for generations. But recently, many jobs were at risk …",Claim,Pro-Climate,Pro-Climate_130,0.8553349375724792
1081698807346287,Looking to make your home or business more eco-friendly? 🌿 Learn about renewable energy options like solar and wind to help shrink your carbon footprint.,Claim,Pro-Climate,Pro-Climate_136,0.8303380608558655
1030704352508659,NV Energy has been overcharging customers for decades! Now they want to raise your rates and make it harder to get rooftop solar. Join us at the Public Utilities Commission meeting on June 4 and make your voice heard!,Claim,Pro-Climate,Pro-Climate_139,0.6685035824775696
9973593199356320,"✦𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗘𝗩𝗘𝗡𝗧𝗦 𝗧𝗥𝗘𝗡𝗗𝗦✦ ﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉ 🌿 A New Sustainability Era in the Taiwan Business Event Industry! ⠀⠀ Do you know? Business events can be eco-friendly! In recent years, sustainability has emerged as a global priority— with over 140 countries pledging to achieve net-zero carbon emissions by 2050 ✨. MEET TAIWAN is leading the way with proactive measures, assisting 161 organizations in carbon reduction, collectively reducing 251 metric tons of carbon emissions in the pursuit of Sustainable Development Goals (SDGs) 🙌🏻. ⠀⠀ Want to know more about sustainable business events? MEET TAIWAN has published “Taiwan MICE Sustainability White Paper” and a “Sustainable Business Events Guide”, offering practical strategies for organizers, venues, and exhibitors 📖. Join now in the sustainability movement—working together building low-carbon, environmentally-friendly events while creating a better future for our planet 🌏! ⠀⠀ More Info➤ https://pse.is/7lskg7 ⠀⠀ ﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉ 🌿臺灣會展業邁向永續新時代！ ⠀⠀ 你知道嗎？會展產業也能很環保！近年來永續議題備受重視，全球已有超過140個國家宣示將於2050年達成淨零碳排目標✨，MEET TAIWAN 也率先規劃多項相關措施，已輔導161家會展業者及參展單位減碳，並成功減少251公噸碳排量，為實現永續發展目標（SDGs）努力不懈🙌🏻 ⠀⠀ 想深入瞭解永續會展是什麼？MEET TAIWAN已有製作「臺灣會展產業永續白皮書」、「永續會展指南」，提供會展主辦單位、場館及 …",Claim,Pro-Climate,Pro-Climate_63,1.0
1364843038130391,"Renewable energy projects help fund schools, roads, and EMS --without raising taxes. Sign our letter to support lower property taxes.",Claim,Pro-Energy,Pro-Energy_24,1.0
4073714506210383,"""Critics of often argue transitioning to clean energy jeopardizes reliability and drives up costs for consumers. Not so in Iowa. As the state has increased its power generation from renewable sources, its overall electricity generation capacity and its reliability have both increased. It has meanwhile remained price competitive.""",Claim,Pro-Energy,Pro-Energy_38,0.35482436418533325
683781001099038,"The heart of Iowa's economy and community is agriculture. While market and commodity prices can create insecurity, our farmers have found a viable way to stabilize income through renewable energy. Learn how renewable energy is powering Iowa.",Claim,Pro-Climate,Pro-Climate_141,1.0
2264202457380638,"“An analysis by the Center for Rural Affairs illustrates how using a small fraction of Midwest farmland for solar energy could meet significant renewable energy goals by 2050, dramatically enhancing the financial stability of farms, and challenging traditional views on land use.”",Claim,Pro-Energy,Pro-Energy_33,1.0
1184195909701712,"“Strengthening our domestic energy supply chain is crucial to usher in a new era American energy dominance. Clean energy is answering the call.” Unleashing American energy dominance from the wind and sun lets the industry create new opportunities for the workforce. Over the last two years, the United States has gained more than 100,000 clean power manufacturing jobs and counting.",Claim,Pro-Energy,Pro-Energy_34,1.0
557495920389744,"The oil & gas industry just helped unlock enough energy to power America for 30,000 years... using a breakthrough new drilling technique. Energy Secretary (and former oilman) Chris Wright calls it an ""awesome resource."" And the government has already begun selling thousands of acres of public land to develop it. Here's the name of the company at the heart of it all.",Claim,Pro-Energy,Pro-Energy_44,1.0
1321129048956451,"Safe, local, homegrown power – that’s what solar panels bring to the table. They’re made with non-hazardous and recyclable materials that aren’t in liquid form, or even able to dissolve in water. Plus, they are sealed from external contact. A layer of film over the glass acts like that on a phone screen or car windshield. Panels are built to withstand all kinds of outdoor conditions so it is very rare for panels to break, but if it were ever damaged, the broken glass, solar cells, and the rest of the panel components would all stay together for easy clean-up by the local technicians.",Claim,Pro-Climate,Pro-Climate_136,0.86579430103302
1088209053327750,"“Economic development in our township – even in our whole county – it’s huge.” Renewable energy projects bring in tax revenue for public services and local spending that brings a boost to the areas that host them, often rural farming communities where these payments can make a big impact on local taxing districts’ budgets.",Claim,Pro-Climate,Pro-Climate_137,1.0
1021022173464443,"In Iowa, wind turbines have become as iconic as red barns. Despite former President Trump’s repeated claims that wind turbines are “ugly” and “ruin neighborhoods,” Iowa now gets nearly 60% of its electricity from wind, the highest share in the country. For farmers, this shift is more about income than ideology. Leasing land for turbines can bring in tens of thousands of dollars a year, helping to stabilize rural incomes in the face of volatile crop prices and climate-related disasters.",Claim,Pro-Climate,Pro-Climate_141,1.0
